ÜNİVERSİTE_TÜRÜ,ÜNİVERSİTE,FAKÜLTE;PROGRAM_KODU,PROGRAM;DİL,ÖĞRENİM_TÜRÜ,BURS;ÖĞRENİM_SÜRESİ,PUAN_TÜRÜ,KONTENJAN,OKUL_BİRİNCİSİ_KONTENJANI,GEÇEN_YIL_MİN_SIRALAMA,GEÇEN_YIL_MİN_PUAN
Vakıf,YAŞAR ÜNİVERSİTESİ,Mühendislik Fakültesi,206010557,Yazılım Mühendisliği,İngilizce,No,,4,SAY,4,nan,nan,
Vakıf,YAŞAR ÜNİVERSİTESİ,Mühendislik Fakültesi,206010566,Yazılım Mühendisliği,İngilizce,No,,4,SAY,5,nan,34800.0,"429,13373"
Vakıf,YAŞAR ÜNİVERSİTESİ,Mühendislik Fakültesi,206010584,Yazılım Mühendisliği,İngilizce,No,,4,SAY,12,nan,66400.0,"379,71841"
Vakıf,YAŞAR ÜNİVERSİTESİ,Mühendislik Fakültesi,206010875,Yazılım Mühendisliği,İngilizce,No,,4,SAY,29,nan,256000.0,"259,5568"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203510022,Bilgisayar Mühendisliği,İngilizce,No,,4,SAY,4,nan,22900.0,"452,64899"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203510676,Bilgisayar Mühendisliği,İngilizce,No,,4,SAY,24,nan,47500.0,"407,33432"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203510746,Bilgisayar Mühendisliği,İngilizce,No,,4,SAY,16,nan,199000.0,"279,65982"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203511374,Biyomedikal Mühendisliği,İngilizce,No,,4,SAY,2,nan,51200.0,"401,55931"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203511383,Biyomedikal Mühendisliği,İngilizce,No,,4,SAY,22,nan,188000.0,"284,42427"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203510879,Elektrik-Elektronik Mühendisliği,İngilizce,No,,4,SAY,4,nan,41200.0,"417,85017"
Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Mühendislik Fakültesi,203510888,Elektrik-Elektronik Mühendisliği,İngilizce,No,,4,SAY,32,nan,70200.0,"374,85676"
